Gene ID	Gene Name	ERR2707370	ERR2707361	ERR2707363	ERR2707367	ERR2707372	ERR2707365	ERR2707366	ERR2707368	ERR2707362	ERR2707369	ERR2707364	ERR2707371
ENSG00000250259		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250260		1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000250261	CCDC74BP1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250263	LINC02509	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250264		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250266	LINC01612	0	1	0	0	0	0	5	0	5	0	0	0
ENSG00000250267		1	0	0	1	0	0	0	0	0	0	1	0
ENSG00000250268	ALG1L14P	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000250271		28	50	42	17	54	11	34	9	57	16	41	41
ENSG00000250272	TRMT112P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250273	PSMC1P5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250274		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250277		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250280		0	0	2	0	1	0	0	0	0	0	0	0
ENSG00000250282		1	0	0	3	0	0	0	0	0	0	0	3
ENSG00000250284		0	1	1	0	0	1	3	0	0	0	2	1
ENSG00000250286		5	4	0	0	4	0	1	1	0	1	1	7
ENSG00000250289	VWA8P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250290	NCAPGP1	0	1	0	0	2	0	1	0	0	0	3	0
ENSG00000250292		0	0	1	0	0	1	0	3	0	2	0	0
ENSG00000250293	CRYZP2	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250295	RDH10-AS1	15	3	5	10	23	3	3	8	5	9	4	17
ENSG00000250298	GIMD1	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000250299	MRPS31P4	11	30	21	11	24	5	15	9	27	10	12	13
ENSG00000250300		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250302	LINC01618	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250303	LINC02762	12	29	19	2	24	14	16	6	26	4	22	15
ENSG00000250304	ZBED1P1	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000250305	TRMT9B	75	38	34	23	122	21	39	18	45	12	59	70
ENSG00000250306		0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000250307	TUBB8P3	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250308	SALL4P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250309		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250310		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250312	ZNF718	81	45	20	52	136	21	40	44	64	59	35	90
ENSG00000250313	LINC02229	0	0	1	0	0	0	2	0	0	0	2	0
ENSG00000250315		0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000250316		0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000250317	SMIM20	412	229	123	175	715	58	127	286	247	338	178	434
ENSG00000250318		0	4	3	6	7	1	0	3	1	2	3	0
ENSG00000250319		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250320	EDIL3-DT	4	10	3	0	2	1	6	0	3	1	1	1
ENSG00000250321		6	5	5	1	5	2	8	5	10	4	1	2
ENSG00000250322		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250324	MRPL22P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250325	IGBP1P4	1	0	0	0	1	0	2	0	0	0	1	0
ENSG00000250326		0	2	0	0	3	0	0	1	0	0	2	2
ENSG00000250327	RPSAP70	4	0	1	1	3	0	0	0	1	0	0	3
ENSG00000250328	MGC32805	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000250329	KDELC1P1	0	0	0	0	1	0	1	1	0	0	0	0
ENSG00000250330		1	1	0	0	2	0	0	1	1	1	1	0
ENSG00000250331	LINC01340	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000250332		0	0	0	1	2	0	0	0	0	0	1	1
ENSG00000250333		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250334	LINC00989	4	0	0	0	1	0	1	0	2	0	0	2
ENSG00000250337	PURPL	19	4	5	3	17	2	11	4	6	5	10	16
ENSG00000250338		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250339	CXCL1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250340	LINC02494	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250341	LINC02510	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250342	SNRPCP16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250343	STK32A-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250344		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250345		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250346	EEF1GP2	0	1	0	2	0	0	0	0	0	0	0	1
ENSG00000250347		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000250348		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250349		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250350		0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000250351	H3P20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250354		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250356	HSPE1P23	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250357		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250358	LINC02200	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250359	PTP4A1P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250360		0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000250361	GYPB	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250362		1	1	0	0	2	0	0	0	1	0	0	3
ENSG00000250363	KRT18P21	0	2	0	0	1	0	0	0	0	1	0	1
ENSG00000250365		15	5	3	7	14	3	6	8	10	3	2	11
ENSG00000250366	TUNAR	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250371		1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250372	MARK2P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250374	TRIM75P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250375		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250376		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250377		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250378		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250379		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250381	UNC93B4	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000250383		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250384	UBE2CP3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250385		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250386	H3P21	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250387	LINC02197	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250389	MTND6P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250390		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250391	CRLF3P2	11	6	4	20	17	1	2	6	6	15	5	9
ENSG00000250392	LINC02502	1	1	0	0	1	0	0	0	0	0	0	2
ENSG00000250393		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250397		49	8	7	32	67	7	6	16	20	20	14	59
ENSG00000250398		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250402		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250403		0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000250405		0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000250406		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250407		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000250409		1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000250410		2	0	0	2	3	0	0	0	0	1	0	1
ENSG00000250412	KLHL2P1	0	1	1	0	0	0	2	0	0	0	0	0
ENSG00000250413	SLC2A9-AS1	0	2	1	1	0	0	3	3	1	1	2	0
ENSG00000250415		0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000250416	SEC63P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250417	LINC02116	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250418		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250420	AACSP1	2	21	29	0	3	8	21	0	32	0	12	2
ENSG00000250421		2	0	0	1	1	0	0	0	2	0	0	0
ENSG00000250422		0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000250423	KIAA1210	0	0	0	0	0	1	1	0	1	0	0	0
ENSG00000250424		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250425	OR7E35P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250426	FTLP10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250427	LINC02148	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250428	MRS2P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250430		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250431		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250432	FAM242C	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250433	CLSTN2-AS1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250436	LINC02499	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250437	LINC02161	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250438		0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250441		17	23	16	13	25	5	10	17	26	14	7	19
ENSG00000250442	EIF3KP3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250444	CCT5P1	199	239	176	134	266	44	100	144	307	234	90	162
ENSG00000250446	LINC01332	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250447	LINC02105	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000250448		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250451	HOXC-AS1	14	18	3	12	18	2	13	2	12	5	5	22
ENSG00000250453		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250455		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000250456	LINC02260	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250458		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250461		2	6	3	1	8	1	2	2	5	1	2	4
ENSG00000250462	LRRC37BP1	23	26	14	34	45	5	10	31	23	34	9	31
ENSG00000250464	LRRC34P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250467	PHOX2B-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250470		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250471	GMPSP1	44	49	31	59	118	8	22	57	57	61	26	55
ENSG00000250472	TRIM36-IT1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250473	DUTP7	1	0	0	2	0	0	0	0	0	0	2	0
ENSG00000250474	WBP1LP2	16	6	3	2	24	5	9	2	9	0	6	13
ENSG00000250475		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250476	ENPP7P9	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000250479	CHCHD10	1230	761	548	1164	2622	153	376	1336	920	1701	410	1707
ENSG00000250480		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250481		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250482	DUX4L51	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250483	PPM1AP1	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000250484	PPIAP76	1	1	0	1	0	0	0	0	1	0	0	0
ENSG00000250485	EXOC7P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250486	FAM218A	23	0	0	3	44	0	1	10	0	9	0	22
ENSG00000250488	LINC02233	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250490	LINC02145	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250492	INTS6P1	16	21	6	9	25	8	7	13	25	16	13	22
ENSG00000250493		0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000250494		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250496	ABT1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250497		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250500		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250501		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250503		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250504	KRT18P51	1	0	0	0	0	3	0	0	0	0	0	1
ENSG00000250505		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250506	CDK3	3	2	2	6	9	0	5	1	10	4	8	9
ENSG00000250507		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250508	LINC02701	0	5	5	2	0	2	7	1	5	0	12	0
ENSG00000250509		1	0	0	2	3	0	0	2	0	1	0	3
ENSG00000250510	GPR162	1	2	0	0	1	0	2	0	1	0	0	2
ENSG00000250511		0	0	0	0	2	0	0	0	1	0	2	0
ENSG00000250514	LINC02125	0	0	0	2	1	0	0	0	0	1	0	0
ENSG00000250515		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250516		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250517	LDHAL6CP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250519		0	1	0	1	4	0	1	0	1	3	0	3
ENSG00000250522		0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250523		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250524		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250526	CCT6P2	49	70	36	22	51	10	18	42	86	54	32	49
ENSG00000250529	LINC02121	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250532		0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000250535	STK19B	2	0	0	2	7	0	0	4	0	2	0	4
ENSG00000250536	ABHD17AP3	0	0	0	0	2	0	1	0	0	1	0	0
ENSG00000250538		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250539	KRT8P33	307	142	97	166	646	78	192	219	173	220	215	442
ENSG00000250540		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250541		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000250543		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250544	LINC02059	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000250546		8	13	10	6	22	3	13	5	17	8	15	11
ENSG00000250547		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250548	LINC01303	2	6	2	0	1	3	3	0	10	2	10	0
ENSG00000250550	PPBPP1	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000250551	MIR583HG	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250555		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250556	CCDC34P1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250560		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250561	OR7E59P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250562	RPL38P4	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250563	KNOP1P5	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000250564		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250565	ATP6V1E2	272	24	19	256	523	9	9	241	44	258	23	346
ENSG00000250566	UGT2B29P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250567		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250568		110	101	79	118	198	19	34	141	140	152	45	162
ENSG00000250569	NTAN1P2	4	1	4	9	7	5	5	2	5	6	1	11
ENSG00000250571	GLI4	256	152	111	136	459	62	130	78	178	98	117	298
ENSG00000250572		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250573		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250574		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250575		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250576		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250577		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250579	CTD-2297D10.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250580	SNRPCP8	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000250582	SMAD1-AS2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250583		0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000250584	LINC01511	0	0	0	1	4	1	0	0	1	0	0	2
ENSG00000250585	LINC00604	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250587	HPRT1P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250590	LINC02492	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250591	PRSS3P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250592		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250594	RNF14P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250596		1	1	0	0	0	4	2	0	2	0	7	0
ENSG00000250597		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250600	ROPN1L-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250602		1	0	2	1	0	2	4	0	4	0	0	0
ENSG00000250603		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250604		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250608		3	1	1	0	7	5	2	1	7	3	4	2
ENSG00000250609		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250611		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000250612		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250613		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250614		0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000250615		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250616		10	2	1	0	7	0	4	2	2	3	7	4
ENSG00000250618		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250619		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250620	LINC02515	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250622		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000250623		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000250624	MTCYBP43	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000250625		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250626		0	0	0	1	0	0	2	0	0	0	0	0
ENSG00000250627	TTC39CP1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250629		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250630	MTCO1P35	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250632	LINC02171	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250634	LINC01182	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000250635	CXXC5-AS1	0	0	0	0	0	3	0	0	1	0	1	0
ENSG00000250636		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250637		0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000250640	OR7E41P	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000250641	LY6G6F-LY6G6D	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000250642		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250643		0	0	0	0	0	0	1	0	0	0	3	0
ENSG00000250644		10	3	6	4	12	9	20	1	13	7	15	7
ENSG00000250645		3	20	18	1	2	18	35	0	21	0	32	2
ENSG00000250646		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250650		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250651	PABPC1P7	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000250654		1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000250655		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250656	ST3GAL1P1	2	3	1	0	3	0	1	1	10	1	4	2
ENSG00000250657		0	96	71	1	0	18	29	1	124	1	43	0
ENSG00000250658		1	0	0	0	2	0	0	0	0	0	0	1
ENSG00000250659		1	3	0	0	2	1	6	0	1	0	3	0
ENSG00000250662	HNRNPKP5	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000250665		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250666	LINC01596	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250667		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250668	LINC02123	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250669		0	0	0	0	0	1	1	1	0	0	0	0
ENSG00000250670		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250672		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250673	REELD1	0	0	0	0	1	0	3	0	0	0	0	1
ENSG00000250674		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250677		0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250678		0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000250681		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250682	LINC00491	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000250684	ADI1P2	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000250685		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000250686	KHDRBS2-OT1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250687	NAIPP1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250688	TRAJ55	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250692		0	0	0	1	2	0	0	0	0	0	0	0
ENSG00000250693	RPF2P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250694		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250696		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250697		0	3	6	0	0	0	0	0	5	0	1	0
ENSG00000250698		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250699		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250703		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250704		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250705	H3P23	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250706		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250708	LINC02269	0	0	1	5	0	0	0	0	0	0	0	1
ENSG00000250709	CCDC169-SOHLH2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250710	OR7E99P	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000250711	PRELID3BP7	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000250712		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250714		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250715	H3P22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250716	LINC01017	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250719	P3R3URF	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250721	HMGB1P22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250722	SELENOP	111	28	16	46	200	29	47	41	29	48	64	119
ENSG00000250723		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000250725		2	7	5	1	3	0	5	1	3	6	6	1
ENSG00000250726		0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000250727		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250728		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250730	HMGB3P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250731	TPM3P6	7	2	0	2	6	0	5	2	0	5	3	4
ENSG00000250732	RPEP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250733	C8orf17	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000250734		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250735		0	0	0	0	1	0	0	0	0	0	1	1
ENSG00000250739	LINC01262	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250740		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250741	NT5C1B-RDH14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250742	LINC02381	5	0	1	2	12	2	4	1	2	0	0	2
ENSG00000250745	USP17L20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250746		2	4	3	0	4	1	0	2	2	4	5	2
ENSG00000250747		0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000250748		0	1	1	0	0	1	0	1	6	0	1	1
ENSG00000250749		0	0	0	2	0	1	1	0	0	0	0	0
ENSG00000250750	OR5BM1P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250751		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000250752	RPL23AP96	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250753		5	1	0	3	11	0	0	3	1	5	0	5
ENSG00000250754	LINC02436	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250756		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250761		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250762		1	5	1	0	0	1	1	1	3	0	0	0
ENSG00000250764		3	3	1	0	3	2	3	3	7	1	6	3
ENSG00000250765	SEPTIN14P5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250767		1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000250768	DPP3P1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000250769		0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000250770		10	1	0	0	3	1	13	1	1	2	8	7
ENSG00000250771		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250772	LINC01365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250775		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250777		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250778		0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000250781		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250782	TAF11L14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250786	SNHG18	25	0	0	9	42	0	1	9	0	18	0	22
ENSG00000250787	HMGN1P17	1	2	2	0	1	0	0	0	2	0	0	2
ENSG00000250788	TUBB8P4	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000250790		5	0	0	0	1	0	0	0	0	1	0	1
ENSG00000250791		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250794	ALG1L12P	3	0	0	1	2	0	0	3	0	1	1	1
ENSG00000250796		0	0	0	1	1	0	2	0	0	1	2	1
ENSG00000250799	PRODH2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250801	THOC3-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250802	ZBED3-AS1	38	4	4	49	64	4	4	36	11	54	9	44
ENSG00000250803		0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000250804	OR7E111FP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250806		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250808	MTCO2P30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250812		0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000250813	SERF1AP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250814	LINC02221	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250815		0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250816	DCAF13P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250819	LINC02493	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250820		0	0	0	0	0	0	0	0	0	0	0	0
